Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
21.62190543,36.22550257,8.23510861,6.64246696,0.00000000,16.44331704
21.65222457,36.21636100,8.23214701,6.70982703,0.00000000,16.19885089
21.64003957,36.19740571,8.23079247,6.80529364,0.00000000,16.99837148
21.65151657,36.15862671,8.23992424,6.86024337,0.00000000,15.19506994
21.69151100,36.14684357,8.23604666,6.92079191,0.00000000,15.63070671
21.67997300,36.12885457,8.25260034,6.89874091,0.00000000,15.98235280
21.62399500,36.12100129,8.25327240,6.93405613,0.00000000,16.13907820
21.59510500,36.14051243,8.26397564,6.99304081,0.00000000,16.28225944
21.63185286,36.16159843,8.29729917,6.95080596,0.00000000,16.49108481
21.58527557,36.16854757,8.30864686,6.92143101,0.00000000,16.04063301
21.61728200,36.20508443,8.30805601,6.90521357,0.00000000,15.75299928
21.56777214,36.19517143,8.29285837,6.87480150,0.00000000,16.03299786
21.53855429,36.16448243,8.28640160,6.88243153,0.00000000,16.14783806
21.60595286,36.17716143,8.29622841,6.88553039,0.00000000,16.03119997
21.55984929,36.15920000,8.29676021,6.85328033,0.00000000,15.08005030
21.53684543,36.14838143,8.27992763,6.87307893,0.00000000,15.57520713
21.53295857,36.15802143,8.28846353,6.83405050,0.00000000,16.19675899
21.47842371,36.15673700,8.30033277,6.93300861,600.00000000,16.61013300
21.51808914,36.21171886,8.30569116,6.97081497,0.00000000,15.69287906
21.54457371,36.23484200,8.31977801,6.99281886,0.00000000,15.68212335
21.52652486,36.25785243,8.30808256,6.93431119,0.00000000,16.46035645
21.61003886,36.23525857,8.30657489,6.96175294,0.00000000,16.18887945
21.59015057,36.25103957,8.32679839,7.01287736,0.00000000,16.13211261
21.60058057,36.29604071,8.32095899,7.04637983,0.00000000,16.40253093
21.62790657,36.30552014,8.30780533,6.95564637,0.00000000,16.52421626
21.66529843,36.27955400,8.31164827,6.95685404,0.00000000,16.27429610
21.63697200,36.25639929,8.29602399,6.93391847,0.00000000,16.49906143
21.58780929,36.24834786,8.30268831,6.98558266,0.00000000,16.33223740
21.42668914,36.27973043,8.31013633,6.96715063,0.00000000,16.41785888
21.39309057,36.26808686,8.30797214,6.98805506,0.00000000,16.37983677
21.41026857,36.24385829,8.32385696,7.04612596,0.00000000,15.46389110
21.29531186,36.21457229,8.32931533,7.07545951,0.00000000,16.74408851
21.20435086,36.21038214,8.32856863,7.07349559,0.00000000,16.20582857
21.35481857,36.26151514,8.33676043,7.12608591,0.00000000,16.69989427
21.37006014,36.25638914,8.34934233,7.13883889,0.00000000,16.96968540
21.45588657,36.26995286,8.34846533,7.12744724,0.00000000,16.23549324
21.49125057,36.25595914,8.33777940,7.10195741,0.00000000,16.78641366
21.54252914,36.23735943,8.32206767,7.07518221,0.00000000,15.67580293
21.68059286,36.25901543,8.30486719,7.08880114,0.00000000,16.29137362
21.73882600,36.23648500,8.31329736,7.06161949,0.00000000,16.67365905
21.58067986,36.22791629,8.29626866,6.99599403,0.00000000,17.02261418
21.53043386,36.21833614,8.29234386,7.00198626,0.00000000,15.95491792
21.50208257,36.19047214,8.28166000,7.00979057,0.00000000,16.94411759
21.48529800,36.17145114,8.27963333,6.95105400,0.00000000,16.30652510
21.39088486,36.18217214,8.26999791,6.88417289,0.00000000,15.46965433
21.34174086,36.15074114,8.28973363,6.88952740,0.00000000,16.36422900
21.25251843,36.14414929,8.28784271,6.85916497,0.00000000,16.80906708
21.28363857,36.14957114,8.32535747,6.92257169,0.00000000,16.66051687
21.30956371,36.14111714,8.31349911,6.83936099,0.00000000,16.62650376
21.38195757,36.13211757,8.32075867,6.77675594,0.00000000,15.99251325
21.28958871,36.14424100,8.33259112,6.74980849,0.00000000,16.85338556
21.23332200,36.13063629,8.34046080,6.75807984,0.00000000,15.96696872
21.18443400,36.13244000,8.33147863,6.70129449,0.00000000,16.48527738
21.20376300,36.15679143,8.33910100,6.70052680,0.00000000,16.19929085
21.22045329,36.15748500,8.32809765,6.63698127,0.00000000,16.16597285
21.21424971,36.15417357,8.34776673,6.68889400,0.00000000,16.39108333
21.11432829,36.16606771,8.34430260,6.73003686,0.00000000,16.92751362
21.19075286,36.16952514,8.34108659,6.75748606,0.00000000,16.44741002
21.28324586,36.16497429,8.33667707,6.76204351,0.00000000,16.99974843
21.18413286,36.15765571,8.33037960,6.79969783,0.00000000,16.31974616
21.26366029,36.12507171,8.31614567,6.82570820,0.00000000,17.50353704
21.22833357,36.13078057,8.30735569,6.79239691,0.00000000,15.82277512
21.21903514,36.11911429,8.29316050,6.81112893,0.00000000,17.17862234
21.32445443,36.11378743,8.27885041,6.82420819,0.00000000,16.93375364
25.41129286,36.12820514,8.27308539,6.84298269,0.00000000,16.45689805
25.35748386,36.16147971,8.26751813,6.85029333,0.00000000,16.86233909
25.46020771,36.19908257,8.28043677,6.81239573,0.00000000,16.69281935
25.39649886,36.24781343,8.27968673,6.82332880,0.00000000,16.39291152
25.36728286,36.24266757,8.26993741,6.82150503,0.00000000,16.67501240
25.30949757,36.26991714,8.25634634,6.70258910,0.00000000,16.70625271
25.18890486,36.24389000,8.26404537,6.68722307,0.00000000,17.03720021
21.17345000,36.22952500,8.26620283,6.72085743,0.00000000,16.60877380
21.31883086,36.18501414,8.27246491,6.68337113,0.00000000,17.31246348
21.37630714,36.16619071,8.25746697,6.76348147,0.00000000,17.25175780
21.34498500,36.16433229,8.25832081,6.71412099,0.00000000,16.73881012
21.32852071,36.16696571,8.26332781,6.79326991,0.00000000,16.91916996
21.41115543,36.16686171,8.26892386,6.86466171,0.00000000,16.07770540
21.49131886,36.21917500,8.26483573,6.87597136,0.00000000,16.92681799
21.42225100,36.24723371,8.26786957,6.81130813,0.00000000,16.82357736
21.40416500,36.28732143,8.27026917,6.82102829,0.00000000,16.38214207
21.34392143,36.31386771,8.27443397,6.79022083,0.00000000,16.93287779
21.41987829,36.31500929,8.28622468,6.83448427,0.00000000,17.13396609
21.50660929,36.29431271,8.27914345,6.72871126,0.00000000,17.64406844
21.47870571,36.31815186,8.29639400,6.76945437,0.00000000,16.17492521
21.43042629,36.30027443,8.28931205,6.73484716,0.00000000,17.24182498
21.41925457,36.30169014,8.29381210,6.69849810,0.00000000,17.12480574
21.29844757,36.31034300,8.30617292,6.66643104,0.00000000,16.87257062
21.34698029,36.30804714,8.30596400,6.64500421,0.00000000,16.68531667
21.31436829,36.26000514,8.28481190,6.59423206,0.00000000,17.21322808
21.26730871,36.24507914,8.28744387,6.63617277,0.00000000,16.95777318
21.29638943,36.21678043,8.28325624,6.62083137,0.00000000,17.23605850
21.29606714,36.21451157,8.29466041,6.63032716,0.00000000,18.13816606
21.28834729,36.19982829,8.28797084,6.64341307,0.00000000,17.21238350
21.33994957,36.18989900,8.27119526,6.69295933,0.00000000,16.69065246
21.26201171,36.18310043,8.26824580,6.64359571,0.00000000,16.52346972
21.13348029,36.19899271,8.27977674,6.64779426,0.00000000,16.86761380
21.12516757,36.22720857,8.26938810,6.61189527,0.00000000,17.16084942
21.07160700,36.25846314,8.26260411,6.54304817,0.00000000,17.51310215
20.99466157,36.23574786,8.24801057,6.51306819,0.00000000,16.69785584
20.92200314,36.20340871,8.24376567,6.55596756,0.00000000,17.72864403
20.92201329,36.20298157,8.25301933,6.51934429,0.00000000,17.20288638
20.86746871,36.19212200,8.25396590,6.53864356,0.00000000,17.44662963
20.94209857,36.21570386,8.25910051,6.55198374,0.00000000,17.26040608
20.96423071,36.21366871,8.27029157,6.49088861,0.00000000,17.10462021
21.01325086,36.23317829,8.28482866,6.49472984,0.00000000,17.33878285
21.11045329,36.26667643,8.28930653,6.51013127,0.00000000,17.30291529
21.13632771,36.27706557,8.28036301,6.46222314,0.00000000,17.04622004
21.08923800,36.27664157,8.27044089,6.48628707,0.00000000,17.46117339
21.16417543,36.27716957,8.26664067,6.48675107,0.00000000,16.78638772
21.22349329,36.26649500,8.26265387,6.42306709,0.00000000,18.30160707
21.13127800,36.26537000,8.27290117,6.52475993,0.00000000,16.25647833
21.10740586,36.22133543,8.25267776,6.54406671,0.00000000,17.36563083
21.12421857,36.20250200,8.25899519,6.53603347,0.00000000,16.65184183
21.15282471,36.19594729,8.26490416,6.49520523,0.00000000,17.28260095
21.17785429,36.20330143,7.80295289,6.49945350,0.00000000,17.56840021
21.12892714,36.21116071,7.80603927,6.48804690,0.00000000,17.92603661
20.98568043,36.17732571,7.80089247,6.47117064,0.00000000,18.18947637
21.07055943,36.16705543,7.79548797,6.46037063,0.00000000,17.10287736
21.05042457,36.15985600,7.78817149,6.45073829,0.00000000,17.26951111
20.93019000,36.17147286,7.79351991,6.44958021,0.00000000,17.52864018
20.96707657,36.21713243,7.79708240,6.43837076,0.00000000,19.20613133
20.99271329,36.19764371,8.26242826,6.37611723,0.00000000,18.05037196
21.06639271,36.19397157,8.25313954,6.36194963,0.00000000,17.84367693
21.14232171,36.23411771,8.25881129,6.37590384,0.00000000,18.32171765
21.10976143,36.23390571,8.25873821,6.38725134,0.00000000,17.82635161
21.12341600,36.22810371,8.27217726,6.40053311,0.00000000,17.39338324
21.17230671,36.25743000,8.26853793,6.43483063,0.00000000,17.93853239
21.09434329,36.20797000,8.26627656,6.50909539,0.00000000,17.84091340
21.11974614,36.23784300,8.26592364,6.51461386,0.00000000,17.85679758
21.13646100,36.22624614,8.28191717,6.54931761,0.00000000,17.91099957
21.04264171,36.23473943,8.28478981,6.57007511,0.00000000,17.99606804
21.09408014,36.25921114,8.27951841,6.54935347,0.00000000,18.30779870
21.15542014,36.26765657,8.27162983,6.54537587,0.00000000,18.35748801
21.15343800,36.22640271,8.26539630,6.57300343,0.00000000,18.00354355
21.15974857,36.26050529,8.27737564,6.58332484,0.00000000,18.16679854
21.07226671,36.24367014,8.28415663,6.59063237,0.00000000,18.91211009
21.02431043,36.27353857,8.25168984,6.54755409,0.00000000,18.57991684
21.10461257,36.26935714,8.24421914,6.59890219,0.00000000,18.36816471
21.12796929,36.29160700,8.24435457,6.59259646,0.00000000,18.93716930
21.01672814,36.29513657,8.26047250,6.56916170,0.00000000,18.97536631
21.01214114,36.29555143,8.25816499,6.57492901,0.00000000,18.65726396
21.01417757,36.29651343,8.26059504,6.60091923,0.00000000,19.41582898
21.06789957,36.28372643,8.26613527,6.62986106,0.00000000,18.72956320
21.05590314,36.25198229,8.28490021,6.63118967,0.00000000,19.17315318
21.02159014,36.22519029,8.27938374,6.57498606,0.00000000,19.12771399
20.90864986,36.19064400,8.26464746,6.56055334,0.00000000,20.01728068
20.90434686,36.21523843,8.25297754,6.52270036,0.00000000,19.47995141
21.01520629,36.22673929,8.24945021,6.44763576,0.00000000,20.22339047
21.01036800,36.23340857,8.24142284,6.41354896,0.00000000,19.23522319
20.95475529,36.25233971,8.22441057,6.42490600,0.00000000,19.17431179
20.92324714,36.26878171,8.23756509,6.42335359,0.00000000,19.47474530
21.02317671,36.27562229,8.24242433,6.49495863,0.00000000,19.76262693
21.11242357,36.28508986,8.24459731,6.48118723,0.00000000,20.35257479
21.14423786,36.27791586,8.25425404,6.56094587,0.00000000,19.73125028
21.05715429,36.29739714,8.27125481,6.60031029,0.00000000,20.01252730
21.00486629,36.33150014,8.27453769,6.56781037,0.00000000,19.89021391
21.07827514,36.33089671,8.28207120,6.55195124,0.00000000,19.76331743
21.15217114,36.35649114,8.27659776,6.60183799,0.00000000,20.76485434
21.10995814,36.36218000,8.27168321,6.54740676,0.00000000,19.82813772
21.06779500,36.36655686,8.28967110,6.58316570,0.00000000,19.99133392
21.09783429,36.35385886,8.28913756,6.54426084,0.00000000,20.71392554
21.09744114,36.34145186,8.27738540,6.47936897,0.00000000,20.63145651
21.16046057,36.30458571,8.27839580,6.46087704,0.00000000,20.61075836
21.05037186,36.29260771,8.26730837,6.45349490,0.00000000,20.92444517
20.98403143,36.28852386,8.26957594,6.39394609,0.00000000,21.32945660
20.94552443,36.29534943,8.27411493,6.41437924,0.00000000,21.21069881
20.87555829,36.29338014,8.26661059,6.40193951,0.00000000,20.93208842
20.87803586,36.31851329,8.26934914,6.39714731,600.00000000,20.57810269
20.86259143,36.31035271,8.27309576,6.43496936,0.00000000,21.23795917
20.94383743,36.29505271,8.25837250,6.45336671,0.00000000,21.98802490
21.02868443,36.29701971,8.25721770,6.47208289,0.00000000,22.02242364
20.93935343,36.27162571,8.23049479,6.47424797,0.00000000,20.94488867
20.99661700,36.27467657,8.22808657,6.40659643,0.00000000,21.68052874
21.09392014,36.27184486,8.23763859,6.38347724,0.00000000,21.67015888
21.17865957,36.27844100,8.23528497,6.40667391,0.00000000,20.99793868
21.17555671,36.27684543,8.23611719,6.41052911,0.00000000,21.44198955
21.10945314,36.30124171,8.24661610,6.37429946,0.00000000,21.43724293
21.00752200,36.30966729,8.25843040,6.37561326,0.00000000,21.66495531
21.05236829,36.33734643,8.28217541,6.40392546,0.00000000,21.98215760
20.97912514,36.34644186,8.27538893,6.46945003,0.00000000,22.72595573
20.94151871,36.33437171,8.27242677,6.44444830,0.00000000,21.30399381
20.73575300,36.32569643,8.26198456,6.43796139,0.00000000,21.24331572
20.73142571,36.32097614,8.24905323,6.40790519,0.00000000,22.09713088
20.70289886,36.31281757,8.24170597,6.47659516,0.00000000,21.17734154
20.83115300,36.33292186,8.24108941,6.47806040,0.00000000,21.84480190
20.88875100,36.29665186,8.22756727,6.48638773,0.00000000,21.82586635
20.91022143,36.28862186,8.24107831,6.43387409,0.00000000,21.68822680
20.80591257,36.27322200,8.23211997,6.44339589,0.00000000,21.64012039
20.90162486,36.25351457,8.23810430,6.48609490,0.00000000,21.09928589
20.92436457,36.25021171,8.25137584,6.49779379,0.00000000,21.80275688
20.95608371,36.25365957,8.24871939,6.48784267,0.00000000,21.89381833
20.99133971,36.23319414,8.24189494,6.44029673,0.00000000,23.24422989
21.01582514,36.25017300,8.25508399,6.42533911,nan,21.18151637
20.97503443,36.22044600,8.25313337,6.43588597,0.00000000,21.42718481
21.07561986,36.21138900,8.25838440,6.43952603,0.00000000,22.25310042
21.13798071,36.20443043,8.25152167,6.35995576,0.00000000,20.69430614
21.12206143,36.20672886,8.25084669,6.33130256,0.00000000,20.45752474
21.11495414,36.18558700,8.25526040,6.31777233,0.00000000,21.07055503
21.03728429,36.17350357,8.26438000,6.32739357,0.00000000,21.47528429
21.04018200,36.17769514,8.25035160,6.25502726,0.00000000,21.51377999
21.14110257,36.17932229,8.24669046,6.26645483,0.00000000,21.04115704
21.14015100,36.22243257,8.24762071,6.34036120,0.00000000,21.54709191
21.09318343,36.23386514,8.24699184,6.37297084,0.00000000,21.02838247
21.13116214,36.24787071,8.25605073,6.45033447,0.00000000,21.24705513
21.12206929,36.27505400,8.24940501,6.45105207,0.00000000,20.88720728
21.10031957,36.26628829,8.25016281,6.52652216,0.00000000,21.02647209
21.06482229,36.25912300,8.24540764,6.62976413,0.00000000,20.87622791
21.00601014,36.30317414,8.24959321,6.66838203,0.00000000,20.39608633
21.01934614,36.28649943,8.24801114,6.63449883,0.00000000,20.98692006
20.97954157,36.29762643,8.26522723,6.64375633,0.00000000,19.80452055
20.95452529,36.33198171,8.25786017,6.61030073,0.00000000,19.90834464
21.07877571,36.30940771,8.27560300,6.64631611,0.00000000,20.36659554
21.08070614,36.34324771,8.26326679,6.64140629,0.00000000,20.24691929
21.13932929,36.35759000,8.28509284,6.67748731,0.00000000,19.98858034
25.29408943,36.32760071,8.26847429,6.67249877,0.00000000,20.20286314
25.30607157,36.33959629,8.26284014,6.68031190,0.00000000,19.95365782
25.35809286,36.32370914,8.24630400,6.64428211,0.00000000,18.91983705
25.37223543,36.29857543,8.25729169,6.62466393,0.00000000,19.87382954
25.30051029,36.30368314,8.25114733,6.62772943,0.00000000,19.77710294
25.33002829,36.30334143,8.26152901,6.64460917,0.00000000,19.47336760
25.37258971,36.28512100,8.24411923,6.59555993,0.00000000,19.61789599
21.22786614,36.30780800,8.25353811,6.63113794,0.00000000,18.89710254
21.16256171,36.27685100,8.24856373,6.63500337,0.00000000,19.46869910
21.12818243,36.25647471,8.24914496,6.68722036,0.00000000,19.08592477
21.10196286,36.23650986,8.22903456,6.69118300,0.00000000,18.88646795
21.01735471,36.24261914,8.23004323,6.67162616,0.00000000,19.37610088
20.88971271,36.22639414,8.21756363,6.58723811,0.00000000,19.15460232
20.79948943,36.23441257,8.22404720,6.58575237,0.00000000,18.81044962
20.81159200,36.19626829,8.22724067,6.54532484,0.00000000,18.34736723
20.89341286,36.20756043,8.21883183,6.61309203,0.00000000,18.51436686
21.00737286,36.23700271,8.21866543,6.65000191,0.00000000,nan
21.00223600,36.25665929,8.22035099,6.67774879,0.00000000,17.75741723
21.05971157,36.22888857,8.20929670,6.70142411,0.00000000,18.53293110
21.22561614,36.23452243,8.21188047,6.75943891,0.00000000,18.41107176
21.24529100,36.24592100,8.20184116,6.75056014,0.00000000,18.36281148
21.25507643,36.27976543,8.20084421,6.74279947,0.00000000,18.23444954
21.21423371,36.29425129,8.19698747,6.65666239,0.00000000,18.08579982
21.07686157,36.29933400,8.20683909,6.60662740,0.00000000,17.81282645
21.09310814,36.27817743,8.20860616,6.61832830,0.00000000,18.29420390
21.11597114,36.31771271,8.20964359,6.61189843,0.00000000,18.34168801
21.07642986,36.33731929,8.21645989,6.68706254,0.00000000,17.55335435
21.06250343,36.32416400,8.22788580,6.68879389,0.00000000,17.68490160
21.08471043,36.32821886,8.22692843,6.74895946,0.00000000,18.37128885
21.03691786,36.34539271,8.25627130,6.82314201,0.00000000,18.25090993
21.07916686,36.36001071,8.27367477,6.84087637,0.00000000,17.44106758
21.03336743,36.37756329,8.28344773,6.84284976,0.00000000,17.12813836
21.01725714,36.37523057,8.29594320,6.83529253,0.00000000,17.80292031
20.99228800,36.38339943,8.30167466,6.82152764,0.00000000,17.58452712
20.91658029,36.38692900,8.31790887,6.78771614,0.00000000,18.17943156
20.81830600,36.38737871,8.31767777,6.72798784,0.00000000,17.38846623
20.86934486,36.36596457,8.31883294,6.63392213,0.00000000,17.31260040
20.92046914,36.33025500,8.30972626,6.66344950,0.00000000,17.56134440
20.93095557,36.32857043,8.30244467,6.67426469,0.00000000,17.55050132
20.89560514,36.36008629,8.30353226,6.69991750,0.00000000,17.26584438
20.90918229,36.35229657,8.29493763,6.62940440,0.00000000,17.08642169
20.91223914,36.35883657,8.28560890,6.66714623,0.00000000,17.43938516
21.03699286,36.37249100,8.28876373,6.62841173,0.00000000,17.37832185
21.05211900,36.36879229,8.28954201,6.66698730,0.00000000,16.92350338
21.03853486,36.37567643,8.28257360,6.68523844,0.00000000,17.49033460
21.07627386,36.38808686,8.28490936,6.67971230,0.00000000,17.57476292
21.12455514,36.34966771,8.26827380,6.63283816,0.00000000,17.36602028
21.18249600,36.37833671,8.28214646,6.56049803,0.00000000,16.88261762
21.22592857,36.39517157,8.28310801,6.55037099,0.00000000,17.85456734
21.13614386,36.36249300,8.28501416,6.56607797,0.00000000,17.04738055
21.10460671,36.37540071,7.80866494,6.54233620,0.00000000,16.75174763
21.08024986,36.36759429,7.80149920,6.47931907,0.00000000,16.78541124
